smiles,reagent_id,dhodh_activity,rorgt_activity,ds_1,ds_2
Nc1ccc([N+](=O)[O-])cc1O,842,0.3952177166938782,0.5771365165710449,-6.4,-5.9
O=[N+]([O-])c1cccc(O)c1,843,0.3926214575767517,0.5651921033859253,-6.3,-5.6
O=[N+]([O-])c1ccc(O)c(Cl)c1,853,0.4012823700904846,0.5702590346336365,-6.3,-6.0
O=Cc1ccc(F)cc1F,857,0.3949387371540069,0.5592188239097595,-6.3,-5.8
Cc1cc(N)no1,862,0.3835495114326477,0.5588107705116272,-5.0,-4.7
O=C1CSC(=O)N1,864,0.4234796166419983,0.5472121238708496,-4.7,-4.2
Nc1ccncc1,870,0.3744966983795166,0.5692176222801208,-4.6,-4.1
Nc1cccnc1,884,0.377423882484436,0.5715879201889038,-4.7,-4.0
Nc1ccccn1,885,0.3778269588947296,0.5723128318786621,-4.8,-4.3
O=Cc1cccc(Cl)c1Cl,888,0.4005626142024994,0.5635809898376465,-5.7,-5.7
O=Cc1ccc(Cl)c(Cl)c1,889,0.4003548920154571,0.5650917291641235,-5.9,-5.9
CC(=O)c1c(F)cccc1F,898,0.3895201683044433,0.5561681985855103,-6.9,-5.9
CC(=O)c1cccc(F)c1,899,0.3914414048194885,0.5642185211181641,-6.7,-5.9
CC(=O)c1ccccn1,902,0.3889898657798767,0.5658542513847351,-5.9,-5.2
CC(=O)c1ccncc1,903,0.3877917826175689,0.5671198964118958,-5.8,-5.0
CC(=O)c1cccnc1,904,0.3894131779670715,0.5678545832633972,-5.8,-5.3
O=C1CCCCC1,910,0.4147157073020935,0.545866847038269,-5.2,-4.7
OCC(F)(F)F,915,0.4383397698402405,0.5316466093063354,-4.1,-3.7
CC(=O)Nc1ccc(S(N)(=O)=O)cc1,919,0.4094413518905639,0.5809538960456848,-6.7,-6.6
Nc1ccc(S(=O)(=O)N2CCCC2)cc1,926,0.405225545167923,0.5872423648834229,-7.2,-6.8
Nc1ccc(S(=O)(=O)N2CCCCC2)cc1,928,0.4057770073413849,0.586107075214386,-7.5,-7.1
CCCCNC,933,0.4389471709728241,0.5639572739601135,-3.8,-3.5
NC1CCCCC1N,936,0.404489129781723,0.5798558592796326,-4.7,-4.5
C1CNCCN1,945,0.4282013475894928,0.5710103511810303,-3.8,-3.3
CCN(Cc1ccccc1)c1ccc(C=O)cc1,952,0.3911578357219696,0.5831199288368225,-8.7,-7.5
NCCCO,954,0.4408548772335052,0.5449845194816589,-3.2,-2.9
N#Cc1cccnc1,968,0.395215630531311,0.5617926716804504,-5.2,-4.6
O=C1CCCCCCC1,969,0.4113931655883789,0.5498390793800354,-5.5,-5.6
NS(=O)(=O)c1ccc([N+](=O)[O-])cc1,978,0.4113914370536804,0.5781558156013489,-6.2,-6.2
CC(C)CCN,1005,0.4368011951446533,0.5571770668029785,-4.0,-3.9
Oc1ccc(-c2ccccc2)cc1,1006,0.3612861037254333,0.5760303735733032,-8.8,-7.5
Cc1ccc(N)cc1N,1019,0.3858626782894134,0.5819553136825562,-5.6,-5.3
Nc1ccc([N+](=O)[O-])cc1N,1021,0.3923999965190887,0.5870024561882019,-6.3,-5.7
Oc1ccc2ccccc2c1,1032,0.3499358594417572,0.5734586119651794,-7.2,-6.9
N#CCC#N,1034,0.4854754507541656,0.5306193232536316,-3.4,-3.1
CC(C)CC(=O)O,1045,0.4306797683238983,0.5466501712799072,-4.6,-4.3
Nc1ccc(-c2nc3ccccc3[nH]2)cc1,1049,0.3466193079948425,0.5869733095169067,-8.2,-8.4
CNC,1050,0.4523753523826599,0.5604926943778992,-2.2,-1.9
CN,1051,0.4564311802387237,0.5469895601272583,-1.8,-1.5
CC(C)CCNCCC(C)C,1053,0.4322066009044647,0.5665140151977539,-5.6,-5.4
CCCCCCN,1054,0.4342572391033172,0.5573618412017822,-4.3,-4.2
CCN,1064,0.4581101536750793,0.5585850477218628,-2.4,-2.2
CC(C)C=O,1067,0.4515187442302704,0.5557677745819092,-3.8,-3.5
CCC(C)C(C)=O,1074,0.4399778842926025,0.548478364944458,-4.7,-4.3
CCC(=O)C(C)C,1075,0.4501971900463104,0.5565122961997986,-4.6,-4.4
CCCCCCCCCC(=O)O,1085,0.4255420267581939,0.5483872890472412,-5.4,-5.4
NCC(=O)O,1091,0.4436801970005035,0.5298269391059875,-3.5,-3.2
O=C(O)c1cccc(Br)c1,1098,0.3905117511749267,0.5694801807403564,-6.2,-6.1
Nc1ccccc1O,1103,0.3859031498432159,0.5770289897918701,-5.2,-4.9
CS(=O)(=O)Cl,1110,0.4210632443428039,0.528266966342926,-3.5,-3.1
Nc1ccc(N=Nc2ccccc2)cc1,1112,0.3711473941802978,0.5819111466407776,-7.6,-7.5
CC(C)CCI,1118,0.4385981857776642,0.5609790682792664,-4.2,-4.1
O=[N+]([O-])c1ccc(CCl)cc1,1119,0.4044523239135742,0.5722790956497192,-6.4,-5.8
CCI,1121,0.4525055587291717,0.5653250217437744,-2.5,-2.3
CCCCCCI,1122,0.4352057874202728,0.5599437355995178,-4.4,-4.2
CCCCCCCCBr,1123,0.4336004257202148,0.5555563569068909,-5.1,-4.4
O=C1NC(=O)c2ccccc21,1132,0.3738211095333099,0.5818617939949036,-6.8,-6.8
Cc1ccc(S(N)(=O)=O)cc1,1133,0.4045561254024505,0.5796605944633484,-6.0,-5.8
OCC1CCCCN1,1143,0.4142816364765167,0.5755197405815125,-5.1,-4.5
CCCCCC(=O)O,1149,0.4290836751461029,0.5449091196060181,-5.0,-4.6
CCC1CCCCC1O,1152,0.40579754114151,0.5806236863136292,-5.3,-5.3
CC(C)Br,1160,0.4471170604228973,0.5595162510871887,-3.0,-3.1
CC(C)CI,1162,0.4466671943664551,0.5642939209938049,-3.6,-3.6
Nc1cc(S(=O)(=O)N2CCOCC2)ccc1Cl,1190,0.4170101583003998,0.5816462635993958,-7.1,-7.4
Nc1ccc(Cl)c(S(=O)(=O)N2CCOCC2)c1,1194,0.4138251841068268,0.5796213150024414,-6.5,-6.9
O=CC(Cl)=Cc1ccccc1,1198,0.4007333815097809,0.5709872841835022,-6.9,-6.1
O=[N+]([O-])c1cccc(S(=O)(=O)Cl)c1,1204,0.4088037014007568,0.5757090449333191,-6.5,-6.3
O=C(O)C(Cl)Cl,1205,0.4463175535202026,0.5359110832214355,-4.1,-3.6
O=Cc1cccc(Oc2ccccc2)c1,1210,0.3770903646945953,0.5704875588417053,-8.4,-7.4
O=Cc1cccc(Cl)c1,1215,0.3939361572265625,0.5617611408233643,-5.7,-5.5
NNC(=O)c1cccnc1,1242,0.3982189893722534,0.5718168020248413,-6.2,-6.0
O=Cc1ccc(C(=O)O)cc1,1246,0.3916130363941192,0.5728729963302612,-6.3,-5.8
N#Cc1ccc(-c2ccc(O)cc2)cc1,1248,0.3726308047771454,0.5752801895141602,-7.3,-7.1
NS(=O)(=O)c1cc([N+](=O)[O-])ccc1Cl,1272,0.4123457968235016,0.5748284459114075,-6.8,-6.4
NNS(=O)(=O)c1cccc([N+](=O)[O-])c1,1277,0.4172987639904022,0.5754192471504211,-7.1,-6.6
Cc1cc(N)c2ccccc2n1,1285,0.3577419519424438,0.5760266184806824,-7.5,-6.6
Cc1ccc(C(=O)O)cc1,1301,0.3892537951469421,0.5738837718963623,-6.4,-6.0
O=Cc1ccccc1I,1312,0.3904356062412262,0.5675548315048218,-5.7,-5.5
NNc1ccc([N+](=O)[O-])cc1S(=O)(=O)Nc1ccc(Cl)cc1,1314,0.4031051397323608,0.5815005898475647,-8.0,-8.2
OCc1ccccc1F,1319,0.3920787870883941,0.5639991164207458,-6.0,-5.3
OCc1ccccc1Cl,1321,0.3964671790599823,0.5667267441749573,-5.8,-5.4
Oc1cccnc1,1323,0.3822871446609497,0.561621367931366,-4.7,-4.3
O=C1CC(=O)c2ccccc21,1324,0.3782643377780914,0.5760931968688965,-6.9,-6.6
Cc1ccccc1S(N)(=O)=O,1325,0.4062689840793609,0.575721263885498,-6.7,-6.0
CC(=O)c1cccc([N+](=O)[O-])c1,1327,0.3953807950019836,0.5697936415672302,-7.0,-6.3
Oc1cccc(Oc2ccccc2)c1,1328,0.3734669089317322,0.5689164400100708,-8.0,-7.3
Nc1ccc(Cl)cn1,1330,0.3883245289325714,0.5704411864280701,-5.4,-4.6
O=C(O)c1ccc2ccccc2c1,1332,0.3605938851833343,0.578180193901062,-8.1,-7.7
Oc1ccc(Nc2ccccc2)cc1,1335,0.3714372515678406,0.5776585936546326,-7.8,-7.3
CN(C)S(=O)(=O)c1cccc(N)c1,1362,0.4110617637634277,0.587237536907196,-7.0,-6.1
NCCC(=O)O,1387,0.4405808448791504,0.5369030237197876,-3.8,-3.4
NCCCC(=O)O,1389,0.4364768266677856,0.5389410257339478,-4.3,-3.5
CC(N)C(=O)O,1392,0.4463866055011749,0.5482540130615234,-4.1,-3.7
NNc1ccccc1Cl,1416,0.4029774665832519,0.5710473656654358,-6.1,-5.2
COc1cccc(C=O)c1,1417,0.397444486618042,0.565705418586731,-6.0,-5.4
Cc1ccc(NS(=O)(=O)c2ccc(C(=O)O)cc2)cc1,1418,0.3942278325557709,0.5857718586921692,-8.5,-8.6
Nc1ccc(S(=O)(=O)N2CCOCC2)cc1N,1451,0.4141405820846557,0.5871508121490479,-6.9,-7.0
Cc1cccc(N)n1,1468,0.3845961987972259,0.5700962543487549,-5.4,-4.8
O=C(O)c1cnccn1,1469,0.3885319232940674,0.5668686032295227,-5.5,-4.9
OCc1ccccn1,1470,0.38667893409729,0.5645230412483215,-5.2,-4.5
O=C1CSC(=S)N1,1471,0.4240499436855316,0.5517425537109375,-4.7,-4.2
O=[N+]([O-])c1ccc(Cc2ccncc2)cc1,1473,0.3807208240032196,0.5738895535469055,-8.1,-7.9
N#CCc1ccc([N+](=O)[O-])cc1,1474,0.411064088344574,0.5703720450401306,-6.4,-6.0
N#Cc1ccc(N)cc1,1476,0.3902535140514374,0.5733045935630798,-5.5,-5.1
O=C(O)CNCC(=O)O,1483,0.435813307762146,0.5436376333236694,-5.0,-4.5
CC(=O)c1ccccc1F,1499,0.3896688818931579,0.5634986162185669,-6.6,-5.7
C1CNCCNC1,1502,0.4254918694496155,0.5727288126945496,-4.3,-3.9
O=C1CNC(=O)N1,1503,0.4253184199333191,0.5620288848876953,-4.9,-4.6
c1ccc2c(c1)CCN2,1505,0.3787183165550232,0.5914455056190491,-6.1,-5.6
CC(C)c1ccccc1N,1507,0.3945207595825195,0.5872244238853455,-6.4,-5.9
CC(C)c1ccc(C=O)cc1,1508,0.3995873034000397,0.5804166197776794,-6.4,-6.6
CCC(=O)CC,1525,0.4499652087688446,0.5510817766189575,-4.2,-3.8
Nc1cccc(Oc2ccccc2)c1,1526,0.3714026510715484,0.575051486492157,-8.1,-7.1
O=C(O)c1ccc2c(c1)OCO2,1527,0.387617826461792,0.5763459205627441,-6.9,-6.2
N#CCc1ccccn1,1529,0.406874805688858,0.5634180307388306,-5.7,-4.9
O=Cc1ccncc1,1530,0.3842138946056366,0.561691164970398,-5.3,-4.5
Nc1ccc(F)c(F)c1F,1533,0.3977664411067962,0.5565250515937805,-6.1,-5.5
O=Cc1cccc(C(F)(F)F)c1,1534,0.4032318592071533,0.5723656415939331,-6.9,-6.7
Nc1cccnc1Cl,1539,0.3916203081607818,0.5729632377624512,-5.3,-4.6
O=C(O)c1ccc(Cl)nc1,1544,0.3954165875911712,0.5706425309181213,-6.1,-5.8
N#Cc1ccc(C(=O)O)cc1,1547,0.3971255719661712,0.5722137093544006,-6.2,-5.7
Nc1ccc(F)cc1F,1551,0.3914051055908203,0.567046046257019,-5.6,-5.2
Nc1cc(F)ccc1F,1552,0.3920673131942749,0.5670709013938904,-5.7,-5.2
CC(=O)c1ccc(F)cc1,1555,0.3914227783679962,0.5681865811347961,-6.3,-5.9
O=Cc1ccccc1F,1556,0.3904753923416137,0.5633280873298645,-6.2,-5.4
O=Cc1cccc(F)c1,1557,0.3910585939884186,0.5603173971176147,-6.1,-5.5
O=Cc1cccc(O)c1,1559,0.3886068761348724,0.5629433989524841,-5.8,-5.2
O=C(c1ccccc1)c1ccc(O)cc1,1560,0.3696814775466919,0.57436603307724,-8.3,-8.3
Oc1cccc(C(F)(F)F)c1,1561,0.4020427763462066,0.5696662664413452,-6.9,-6.1
Sc1ncccn1,1562,0.3759195208549499,0.55806964635849,-4.3,-3.9
OCc1cccnc1,1565,0.3871003091335296,0.5661335587501526,-5.3,-4.8
O=C1CCCc2ccccc21,1566,0.3839755356311798,0.5756591558456421,-7.1,-6.8
Cc1ccc(S(=O)(=O)NN)cc1,1567,0.4114656448364258,0.5799016952514648,-6.2,-6.2
Cc1ccccc1C(=O)O,1568,0.3907822668552398,0.568819522857666,-6.2,-5.8
CC(=O)NN,1570,0.4379217326641083,0.5413199067115784,-4.2,-3.7
CC(=O)c1cccc(N)c1,1573,0.3868901431560516,0.5759431719779968,-6.6,-5.6
Nc1ncccc1O,1575,0.3896897137165069,0.5768064260482788,-5.3,-4.8
Cc1ccc(N)nc1,1578,0.3840238153934479,0.5749961137771606,-5.4,-4.9
Cc1ccnc(N)n1,1579,0.3830888271331787,0.5670048594474792,-5.1,-4.5
Cc1csc(N)n1,1580,0.3808513879776001,0.5591307282447815,-4.6,-4.0
Nc1ncccc1C(=O)O,1581,0.3886464834213257,0.5761913657188416,-6.3,-5.7
Nc1ccccc1-c1nc2ccccc2[nH]1,1582,0.3466296792030334,0.5847549438476562,-8.1,-8.3
O=Cc1ccc(OCc2ccccc2)cc1,1589,0.3826017677783966,0.5731101632118225,-8.8,-7.7
NCc1ccccc1Cl,1599,0.4008887410163879,0.5706723928451538,-5.6,-5.4
NCc1cccc(Cl)c1,1600,0.4009967148303985,0.5691787600517273,-5.6,-5.4
Nc1ccc(F)cc1Cl,1602,0.3949998915195465,0.5703564882278442,-5.5,-5.2
Oc1ccc(F)cc1Cl,1603,0.3979519009590149,0.5616976022720337,-5.6,-5.3
O=C(O)Cc1c(F)cccc1Cl,1604,0.400222510099411,0.5612948536872864,-6.5,-6.3
N#CCc1c(F)cccc1Cl,1605,0.4111394584178924,0.5596939325332642,-6.1,-5.8
O=C(O)c1ccc([N+](=O)[O-])cc1Cl,1607,0.3995887339115143,0.5725697875022888,-6.9,-6.4
OC1CCCCCC1,1612,0.4020513296127319,0.5713996887207031,-5.4,-5.0
NC1CC1,1617,0.3958680331707001,0.5798255205154419,-3.0,-2.6
Nc1cccc(Cl)c1Cl,1621,0.3965117335319519,0.5704849362373352,-5.4,-5.4
O=C(O)c1cccc(Cl)c1Cl,1622,0.3986076116561889,0.567091703414917,-6.2,-6.1
O=C(O)c1cc(Cl)ccc1Cl,1623,0.3978400826454162,0.5676907896995544,-6.4,-6.2
O=C(O)c1c(Cl)cccc1Cl,1624,0.3965073227882385,0.563504695892334,-5.8,-5.8
Nc1c(F)cccc1F,1628,0.3934775292873382,0.5672236680984497,-5.7,-5.3
Nc1ccc(F)c(F)c1,1629,0.3922988474369049,0.5637922286987305,-5.6,-5.2
NC(=O)c1c(F)cccc1F,1630,0.3917137384414673,0.5622943639755249,-6.7,-6.1
O=C(O)c1c(F)cccc1F,1631,0.3917578756809234,0.5578657388687134,-6.7,-5.9
O=Cc1ccc(-c2ccccc2)cc1,1644,0.3652171492576599,0.5769862532615662,-7.4,-7.7
CC(=O)c1ccco1,1649,0.3910068571567535,0.5634884834289551,-5.3,-4.6
ClCc1cccc(Cl)c1,1651,0.4032248854637146,0.5656781792640686,-5.7,-5.7
O=C(O)Cc1ccc(Cl)cc1,1654,0.3971239030361175,0.56680828332901,-6.2,-6.0
Clc1ccc2c(Cl)ccnc2c1,1655,0.364985316991806,0.5698414444923401,-6.7,-6.9
ClCc1ccccc1Cl,1658,0.4010797142982483,0.5677351951599121,-5.7,-5.7
Oc1ccc(F)c(Cl)c1,1660,0.3984944224357605,0.5584891438484192,-5.8,-5.3
CCC(=O)c1cccc(Cl)c1,1662,0.402783989906311,0.5690533518791199,-6.8,-6.2
NCCc1ccc(S(N)(=O)=O)cc1,1663,0.4126240909099579,0.5808570981025696,-6.1,-5.9
Oc1ccc(Cl)c(Cl)c1,1664,0.4003708958625793,0.5606077909469604,-5.5,-5.5
Cc1cc(C)nc(N)n1,1666,0.3870207369327545,0.565422534942627,-5.7,-5.1
OCc1ccc(Cl)cc1,1669,0.39276322722435,0.5688033103942871,-6.1,-5.5
N#CCc1cccc(Cl)c1,1670,0.4110615253448486,0.56375652551651,-6.0,-5.7
N#CCc1ccc(Cl)cc1,1671,0.409855842590332,0.5682125091552734,-5.7,-5.7
SCc1ccc(Cl)cc1,1672,0.391107827425003,0.5688918828964233,-5.2,-5.1
Nc1cc([N+](=O)[O-])ccc1Cl,1673,0.3977794945240021,0.5770201086997986,-6.1,-5.9
N#CCc1ccc(F)cc1,1678,0.4083679914474487,0.5662224888801575,-6.1,-5.6
Cc1ccccc1C=O,1682,0.3912321329116821,0.5676954388618469,-6.0,-5.6
COC(=O)NN,1687,0.4410732388496399,0.5381383895874023,-4.7,-3.9
CCOC(=O)CCC(=O)O,1691,0.4354412853717804,0.5356360077857971,-5.3,-4.6
Cc1ccc2[nH]c(S)nc2c1,1693,0.3583831489086151,0.5733116865158081,-6.1,-5.9
N#CCCNCCC#N,1694,0.4666721820831299,0.55313640832901,-4.2,-4.0
O=C1CCCN1CCO,1695,0.4208532273769378,0.5575593709945679,-5.1,-4.7
O=C(O)c1cccc(F)c1,1698,0.3909928500652313,0.5673158168792725,-6.6,-5.7
Fc1ccc(CCl)cc1,1699,0.4000317454338074,0.5688010454177856,-5.7,-5.5
O=C(O)Cc1ccc(F)cc1,1700,0.3961595892906189,0.5653741359710693,-6.4,-6.0
O=C1CCc2ccccc21,1702,0.3782252669334411,0.5776024460792542,-6.9,-6.3
CC(C)CN,1703,0.4431001842021942,0.5622183680534363,-3.5,-3.4
CC(=O)CCC(=O)O,1704,0.4353389143943786,0.5296645164489746,-5.1,-4.2
Cc1ccc(C(=O)c2ccccc2)cc1,1709,0.3704910576343536,0.5754191875457764,-8.8,-8.1
OCc1ccc2c(c1)OCO2,1711,0.3906222581863403,0.5703794360160828,-6.3,-5.8
Cc1ccc(C=O)cc1,1714,0.3871271312236786,0.5677446126937866,-6.0,-5.5
Nc1ccc(F)c(Cl)c1,1722,0.3939448595046997,0.5683659911155701,-5.9,-5.3
N#Cc1ccc(C=O)cc1,1723,0.3957269787788391,0.566434383392334,-5.6,-5.3
Sc1ccccc1Cl,1733,0.3884492516517639,0.5617101788520813,-4.9,-4.9
Fc1cccc(Cl)c1CCl,1735,0.4005133807659149,0.5596821308135986,-6.0,-5.6
Oc1ccc(OCc2ccccc2)cc1,1736,0.3793154954910278,0.5724953413009644,-7.8,-7.4
CC(C)(C)CC(=O)O,1739,0.4272380173206329,0.5477448105812073,-4.7,-4.6
S=C=Nc1ccccc1Cl,1741,0.3950482308864593,0.562681257724762,-6.2,-5.6
COc1cc(N)cc(OC)c1,1749,0.400458961725235,0.5669635534286499,-5.9,-5.1
Cc1cc(C)cc(N)c1,1751,0.3894808888435364,0.571911633014679,-5.8,-5.8
Cc1ccc(C)c(O)c1,1752,0.3922700881958008,0.568617582321167,-5.9,-5.8
Cc1ccc(O)cc1C,1753,0.395241379737854,0.5658655166625977,-6.2,-5.8
Cc1cc(C)cc(O)c1,1754,0.3914818465709686,0.5606484413146973,-6.1,-5.8
CCc1ccccc1O,1756,0.3948521316051483,0.5751030445098877,-6.0,-5.6
N#CCc1ccccc1F,1757,0.4079719483852386,0.5635812878608704,-6.4,-5.7
NC(=O)C1CCNCC1,1758,0.4123342037200928,0.5698983669281006,-5.2,-5.0
CSCCC=O,1759,0.4433901906013489,0.5367838144302368,-3.7,-3.2
Nc1ccc(Cl)cc1F,1764,0.393282949924469,0.5690094232559204,-5.6,-5.3
O=C(O)c1ccc(F)cc1F,1765,0.3940819203853607,0.5620055794715881,-6.6,-6.1
Cc1ccc(F)cc1N,1767,0.3917534053325653,0.5710946321487427,-5.9,-5.5
Nc1cc([N+](=O)[O-])ccc1F,1768,0.3960082530975342,0.5739948749542236,-6.1,-5.9
N#CCc1cccc(F)c1,1771,0.4093629717826843,0.5615613460540771,-6.2,-5.6
Fc1ccc(N=C=S)cc1,1773,0.3895111978054046,0.5631023645401001,-5.9,-5.6
Fc1ccccn1,1774,0.385592371225357,0.5608381628990173,-5.0,-4.5
Oc1ccc(Oc2ccccc2)cc1,1781,0.3730170726776123,0.5712422132492065,-7.8,-7.8
CC(=O)c1cccc(Cl)c1,1785,0.3936188220977783,0.567017138004303,-6.3,-5.8
CC(=O)c1cc(Cl)ccc1Cl,1789,0.3972926139831543,0.5654941201210022,-6.6,-6.2
CC(=O)c1ccc(Cl)cc1Cl,1790,0.397990882396698,0.5652784705162048,-6.6,-6.1
OCc1cccc(F)c1,1795,0.3907487988471985,0.5619136095046997,-6.0,-5.3
OCc1ccc(F)cc1,1796,0.3902144134044647,0.5673254728317261,-5.9,-5.3
O=C(O)c1ccc2[nH]cnc2c1,1803,0.3657985031604767,0.5832764506340027,-6.9,-6.2
O=C(c1ccccc1)c1ccc(Cl)cc1,1804,0.3729941248893738,0.5736771821975708,-8.4,-7.7
NC1CCCC1,1810,0.3978152573108673,0.5741666555404663,-4.4,-3.9
O=C1Cc2ccccc2N1,1813,0.3792995512485504,0.5848323702812195,-6.6,-6.1
NC1CCCCCCC1,1816,0.3992969989776611,0.5716329216957092,-5.3,-5.4
CSc1ccc(C=O)cc1,1820,0.3962976336479187,0.5668018460273743,-5.6,-5.2
O=Cc1c(Cl)cccc1Cl,1821,0.3999196290969848,0.5630795955657959,-5.5,-5.5
Cn1ccnc1S,1850,0.3898629546165466,0.5656200051307678,-4.1,-3.8
Cc1cccc(C=O)c1,1858,0.3901388049125671,0.5648882389068604,-5.8,-5.7
COCC(=O)O,1869,0.4392221868038177,0.5298453569412231,-3.9,-3.4
Cc1ccc(N)cc1F,1879,0.3895730674266815,0.5684874653816223,-5.7,-5.5
CCc1ccc(C=O)cc1,1883,0.3944897651672363,0.5752550959587097,-6.0,-6.0
CC(CCC(=O)O)CC(=O)O,1884,0.4253116846084595,0.5426478981971741,-5.4,-5.1
CC(=O)C(C)C,1888,0.4475478529930115,0.5452607870101929,-4.3,-4.0
CCCCC(CC)C(=O)O,1891,0.4263443350791931,0.5569109320640564,-5.7,-5.3
NC1CCCc2ccccc21,1895,0.3844953179359436,0.5871403217315674,-6.9,-6.6
Cc1ccc(N=C=S)cc1,1898,0.3872250020503998,0.5660786628723145,-6.0,-5.7
CCC(C)NC(C)CC,1918,0.4389698207378387,0.5757913589477539,-5.2,-4.7
NC1CCC(N)CC1,1922,0.3958680331707001,0.5798255205154419,-4.7,-4.4
CC(C)(C)c1ccccc1N,1926,0.3931750357151031,0.5877459049224854,-6.5,-6.1
O=C(CCl)c1ccc(Cl)cc1,1931,0.4028908312320709,0.5691662430763245,-6.4,-6.0
CCCC=O,1937,0.4481388330459595,0.5448918342590332,-3.8,-3.4
NCCc1ccccn1,1945,0.3959889113903045,0.5711830854415894,-5.3,-4.6
Nc1cccc2c1CCCC2,1950,0.3787941932678222,0.5843037962913513,-6.6,-6.7
O=C(O)c1c2ccccc2cc2ccccc12,1951,0.3372860550880432,0.5734197497367859,-8.4,-9.0
N#CCc1nc2ccccc2[nH]1,1954,0.3760989010334015,0.5742189288139343,-6.6,-6.2
Oc1ccc2cc(Br)ccc2c1,1956,0.357332706451416,0.5716803073883057,-6.8,-7.0
O=C(O)c1cc(Cl)ccc1[N+](=O)[O-],1961,0.3957986831665039,0.567523717880249,-6.7,-6.6
NCCc1ccc(Cl)cc1,1962,0.4028642475605011,0.5747730731964111,-5.8,-5.7
NC1CCCCCC1,1965,0.3988781869411468,0.572346031665802,-5.2,-4.9
Oc1cccc(Cl)c1Cl,1970,0.4012163281440735,0.5621343851089478,-5.9,-5.3
O=CC(c1ccccc1)c1ccccc1,1975,0.3800188601016998,0.5768572092056274,-8.6,-8.1
O=c1[nH]cnc2ccccc12,1982,0.354032039642334,0.5752158761024475,-6.9,-6.6
Nc1cccc(I)c1,1983,0.380781888961792,0.5709609389305115,-5.6,-5.0
CSc1ccccc1N,1988,0.3939559459686279,0.572879433631897,-5.3,-4.9
O=Cc1ccc(C=O)cc1,1999,0.389001727104187,0.5690333247184753,-6.1,-5.4
O=C(O)CSCC(=O)O,2000,0.4288398325443268,0.5336102843284607,-4.8,-4.1
CC(C)CCC(C)N,2009,0.4311330020427704,0.5644449591636658,-5.0,-4.7
O=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1,2017,0.3655199408531189,0.5817596316337585,-8.6,-7.5
CCOC(=O)CCCC(=O)O,2018,0.4330583214759826,0.5391742587089539,-5.5,-4.8
OC1CCCNC1,2019,0.4155104458332062,0.5764691829681396,-4.6,-4.2
Nc1nccnn1,2030,0.3718578219413757,0.5621135234832764,-4.7,-4.3
CCNc1ccccc1C,2031,0.4017131626605987,0.580466091632843,-6.1,-5.6
Nc1ccc(Cl)cc1N,2032,0.3913539350032806,0.5830022096633911,-5.4,-5.2
CCC(CC)C(=O)O,2043,0.430341362953186,0.5588813424110413,-5.0,-4.5
Cc1ccc(C(=O)O)c(C)c1,2045,0.3943314552307129,0.5682797431945801,-6.5,-6.2
Clc1cccc(Cl)c1CBr,2051,0.3992819190025329,0.5640696287155151,-5.4,-5.7
Nc1ccc(S(N)(=O)=O)cc1N,2060,0.4057035744190216,0.5908928513526917,-5.6,-5.7
Nc1cc(S(=O)(=O)N2CCOCC2)ccc1O,2067,0.4159106314182281,0.5822064876556396,-6.7,-7.0
O=Cc1c(F)cccc1F,2086,0.393462061882019,0.5581663250923157,-6.1,-5.7
O=Cc1ccc(F)c(F)c1,2087,0.3972000181674957,0.5580811500549316,-6.3,-5.7
O=C1CCc2ccccc2C1,2104,0.3919501006603241,0.5755594372749329,-6.6,-6.8
O=C(O)c1cccc(S(=O)(=O)N2CCCc3ccccc32)c1,2111,0.3894408047199249,0.5869607329368591,-9.3,-9.0
O=C(O)c1cccc(S(=O)(=O)N2CCc3ccccc32)c1,2132,0.387725830078125,0.5893046855926514,-9.0,-9.1
N#Cc1ccccc1N,2135,0.3936243951320648,0.5699484944343567,-5.5,-5.1
CC1CCNCC1,2136,0.4109830558300018,0.5796592831611633,-4.9,-4.3
CCOc1ccc(S(N)(=O)=O)cc1,2151,0.4150696694850921,0.5795711874961853,-6.1,-5.8
Cc1ccc(N)c(F)c1,2175,0.3891976177692413,0.5721102952957153,-5.7,-5.6
NS(=O)(=O)c1ccc(F)cc1,2249,0.4065499305725097,0.5773561000823975,-5.9,-5.9
Nc1ccccc1-c1ccccc1,2258,0.3591318130493164,0.5813883543014526,-8.5,-7.4
Nc1cnccn1,2261,0.3787131905555725,0.5674801468849182,-4.7,-3.8
OCCN1CCNCC1,2262,0.4278619885444641,0.5666486024856567,-4.5,-4.5
CC1CCCCC1=O,2263,0.4199497997760772,0.5548588633537292,-5.8,-5.2
N#Cc1cccc(N)c1,2264,0.3922834396362304,0.569985568523407,-5.7,-5.1
O=[N+]([O-])c1ccc(Cl)nc1,2268,0.3998742699623108,0.5682207942008972,-6.0,-5.8
CC(C)(C)C1CCC(O)CC1,2270,0.4076898396015167,0.573668360710144,-5.5,-6.0
Sc1nnc[nH]1,2272,0.3746132254600525,0.5541231036186218,-3.9,-4.1
O=C(O)c1cccc2ccccc12,2273,0.3560260534286499,0.5740903615951538,-7.9,-7.2
O=Cc1cccc(OCc2ccccc2)c1,2276,0.3827251493930816,0.5709073543548584,-8.3,-8.0
Sc1ccc(Br)cc1,2277,0.3795371055603027,0.5669395923614502,-4.7,-4.8
Clc1ncccn1,2278,0.3869421780109405,0.5590209364891052,-4.5,-4.2
