smiles,dhodh_activity,rorgt_activity
CC1(O)CCN(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,,1.0
CC1(O)CN(C(=O)C2CCc3c(C4=CCC(C(=O)O)CC4)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)C1,,1.0
CC1(O)CN(C(=O)C2CCc3c(C4=CCC(C(=O)O)CC4)nn(C(=O)c4c(Cl)cccc4C4CC4)c3C2)C1,,1.0
CC1(O)CN(C(=O)NC2CCC3(S(=O)(=O)c4ccc(F)cc4)c4ccc(C(F)(C(F)(F)F)C(F)(F)F)cc4CCC23)C1,,1.0
CC1(c2cccc(Cl)c2C(=O)n2nc(C3=CCC(C(=O)O)CC3)c3c2CCC3)CC1,,1.0
CC1(c2cccc(Cl)c2C(=O)n2nc(C3=CCC(C(=O)O)CC3)c3c2COCC3)CC1,,1.0
CC1=C(C(=O)NC2CCCc3c2cnn3-c2ccccc2C)OC2C=CC=CC12,1.0,
CC1=C2CCc3c(-c4ccccc4)nc(-c4ccncc4)nc3C2(C)C=C(C#N)C1=O,,1.0
CC1=C2CCc3c(-c4ccccc4F)nc(-c4ccnc5c(F)cccc45)nc3C2(C)C=C(C#N)C1=O,,1.0
CC1=C2CCc3c(-c4ccccc4F)nc(-c4ccnc5ccccc45)nc3C2(C)C=C(C#N)C1=O,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4cc(C=O)nc5ccccc45)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4cc(CF)nc5ccccc45)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4cc(CF)nc5ccccc45)nc(OC4CCCC4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccc(-c5ccccc5)nc4)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccc(C(F)(F)F)cc4)nc(-c4ccccc4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccc(C5CC5)nc4)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccc(CCS(C)(=O)=O)nc4)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccc5ncccc5c4)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4cccc5cccnc45)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4cccc5cnccc45)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4cccc5ncccc45)nc(-c4ccccc4)c3CCCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4cccc5ncccc45)nc(-c4ccccc4F)c3CC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4cccc5ncccc45)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccccc4)nc(-c4ccccc4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccccc4F)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc(-c5ccccc5)c4)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc(C(F)(F)F)c4)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc(C5CC5)c4)nc(-c4ccccc4F)c3CC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc(C5CC5)c4)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc(CCC(=O)N(C)C)c4)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc(CCC(N)=O)c4)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc(CCS(C)(=O)=O)c4)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc(CF)c4)nc(-c4ccccc4F)c3CC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc(CF)c4)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc(CO)c4)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc(CS(C)(=O)=O)c4)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc(N5CCOCC5)c4)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc5c(F)cc(F)cc45)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc5c(F)cccc45)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc5c(F)cccc45)nc(OC4CCCC4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc5c4CCC5)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc5cc(F)ccc45)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc5ccc(F)cc45)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc5ccccc45)nc(-c4cc5ccccc5o4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc5ccccc45)nc(-c4ccc(-c5ccccc5)cc4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc5ccccc45)nc(-c4ccc(C(=O)N(C)Cc5ccccc5)cc4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc5ccccc45)nc(-c4ccc(F)cc4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc5ccccc45)nc(-c4ccc(F)cc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc5ccccc45)nc(-c4cccc(-c5ccccc5)c4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc5ccccc45)nc(-c4cccc(F)c4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc5ccccc45)nc(-c4ccccc4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc5ccccc45)nc(-c4ccccc4F)c3CC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc5ccccc45)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc5ccccc45)nc(-c4ccco4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc5ccccc45)nc(-c4nccs4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc5ccccc45)nc(C4CC4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc5ccccc45)nc(N(C)C)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc5ccccc45)nc(N4CCCC4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc5ccccc45)nc(OC4CCC4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc5ccccc45)nc(OC4CCCC4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc5ccccc45)nc(OC4CCCCC4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc5ccccc45)nc(OCC4CCC4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccncc4)nc(-c4ccc(C(F)(F)F)cc4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccncc4)nc(-c4ccc(CO)cc4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccncc4)nc(-c4ccc(Cl)c(Cl)c4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccncc4)nc(-c4ccc(Cl)cc4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccncc4)nc(-c4cccc(C(F)(F)F)c4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccncc4)nc(-c4ccccc4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccncc4)nc(-c4cccnc4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccncc4)nc(-c4ccncc4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccncc4)nc(Cc4ccccc4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccncc4-c4ccccc4)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccncc4C4CC4)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccncc4F)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnnc4)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4cn(C)c5ncccc45)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4cnc5ccccc5c4)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4cncc5ccccc45)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4cnn5ccccc45)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4nccc5ccccc45)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ncnc5ccccc45)nc(-c4ccc(F)cc4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ncnc5ccccc45)nc(-c4cccc(F)c4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ncnc5ccccc45)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ncnc5ccccc45)nc(OC4CCC4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(C4=CCCN(C(=O)OC(C)(C)C)C4)nc(-c4ccccc4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(C4=CCCNC4)nc(-c4ccccc4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(C4CCCCC4)nc(-c4ccccc4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(C4CCN(C(=O)OC(C)(C)C)CC4)nc(-c4ccccc4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(C4CCNCC4)nc(-c4ccccc4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(N)nc(-c4ccccc4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(N4CCN(C)CC4)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(N4CCOCC4)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3nc(NC(=O)C4CCCCC4)nc(-c4ccccc4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(C)c3ncnc(-c4ccccc4)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(c3ccccc3)c3nc(-c4ccnc(C5CC5)c4)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)=CC2(c3ccccc3)c3nc(-c4ccnc5ccccc45)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)CC2(C)c3nc(-c4ccnc5ccccc45)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C(C#N)CC2(C)c3nc(-c4ccncc4)nc(-c4ccccc4)c3CCC12,,1.0
CC1C(=O)C(C(N)=O)=CC2(C)c3nc(-c4ccncc4)nc(-c4ccccc4)c3CCC12,,1.0
CC1C(=O)C2(C#N)OC2C2(C)c3nc(-c4ccnc(C5CC5)c4)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C2(C#N)OC2C2(C)c3nc(-c4ccnc5cc(F)ccc45)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C2(C#N)OC2C2(C)c3nc(-c4ccnc5ccccc45)nc(-c4ccccc4F)c3CCC12,,1.0
CC1C(=O)C2(C#N)OC2C2(C)c3nc(-c4ccncc4)nc(-c4ccccc4)c3CCC12,,1.0
CC1C(=O)NCCN1C(=O)C1CCC2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CCC12,,1.0
CC1C(CCC(=O)O)Oc2ccc(NC(=O)OC(C)(C)C(F)(F)F)cc2N1S(=O)(=O)c1cccc(C(F)(F)F)c1,,1.0
CC1C(CNC(=O)C(C)(C)O)Oc2ccc(NC(=O)OC(C)(C)C(F)(F)F)cc2N1S(=O)(=O)c1ccc(F)cc1,,1.0
CC1C(CNC(=O)C2CC2F)Oc2ccc(NC(=O)OC(C)(C)C(F)(F)F)cc2N1S(=O)(=O)c1cn(C(F)F)nc1OCCO,,1.0
CC1C(CNC(=O)Oc2ccccc2)Oc2ccc(NC(=O)OC(C)(C)C(F)(F)F)cc2N1S(=O)(=O)c1ccc(F)c(F)c1,,1.0
CC1C(CNCOC(=O)O)Oc2ccc(NC(=O)OC(C)(C)C(F)(F)F)cc2N1S(=O)(=O)c1ccc(F)c(F)c1,,1.0
CC1C(CNS(C)(=O)=O)Oc2ccc(NC(=O)OC(C)(C)C(F)(F)F)cc2N1S(=O)(=O)c1cn(C(F)F)nc1OCCO,,1.0
CC1C(CO)Oc2ccc(NC(=O)OCC(C)(C)C)cc2N1S(=O)(=O)c1cccc(C#N)c1,,1.0
CC1C(O)=C(C#N)CC2(C)c3nc(-c4ccncc4)nc(-c4ccccc4)c3CCC12,,1.0
CC1C=C(c2nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c3c2CCC(C(=O)N2CC(C)(O)C2)C3)CCC1C(=O)O,,1.0
CC1C=C(c2nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c3c2CCC(C(=O)N2CC(O)C2)C3)CCC1C(=O)O,,1.0
CC1CC(C(=O)NC2CCC3(S(=O)(=O)c4ccc(F)cc4)c4ccc(C(F)(C(F)(F)F)C(F)(F)F)cc4CCC23)CCS1(=O)=O,,1.0
CC1CC(C(=O)NCC2CN(S(=O)(=O)c3ccc(F)cc3)c3cc(NC(=O)OC(C)(C)C(F)(F)F)ccc3O2)C1,,1.0
CC1CC(C(=O)O)CCC1C(=O)NC1CCC2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CCC12,,1.0
CC1CC(C(=O)O)CCN1c1nn(C(=O)c2c(Cl)cccc2C(F)(F)F)c2cccc(F)c12,,1.0
CC1CC(F)(F)CN1C(=O)c1nc(C(=O)N2CC(O)CC(O)C2)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c1Cl,,1.0
CC1CC(F)(F)CN1C(=O)c1nc(C(=O)N2CC(O)CC(O)C2)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1C(F)(F)F,,1.0
CC1CC(F)(F)CN1C(=O)c1nc(C(=O)N2CC(O)CC(O)C2)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1OC(F)(F)F,,1.0
CC1CC(F)(F)CN1C(=O)c1nc(C(=O)N2CC3(C2)CS(=N)(=O)C3)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c1Cl,,1.0
CC1CC(F)(F)CN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c1Cl,,1.0
CC1CC(F)(F)CN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1C(F)F,,1.0
CC1CC(F)(F)CN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(S(=O)(=O)NC(C)C(F)(F)F)c(Cl)c1Cl,,1.0
CC1CC(F)(F)CN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(S(=O)(=O)NC(C)C(F)(F)F)c(F)c1C(F)F,,1.0
CC1CC(F)CCN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c1Cl,,1.0
CC1CC(F)CCN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(S(=O)(=O)NC(C)C(F)(F)F)c(Cl)c1Cl,,1.0
CC1CC(Oc2cc(Cl)cc(NC(=O)CC(CCC(=O)O)c3ccccc3)c2Cl)CCN1C(=O)C1CCCC1,,1.0
CC1CC(c2ccc(C(F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)CCC1NC(=O)Cc1ccncc1,,1.0
CC1CC(c2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)CCC1NC(=O)OC(C)(C)C,,1.0
CC1CC(c2cn(C)c3ccc(NS(=O)(=O)c4ccc(F)cc4)cc23)CCN1C(=O)C1CCCC1,,1.0
CC1CC(c2nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c3c2CCC(C(=O)N2CCC(O)CC2)C3)=CCC1C(=O)O,,1.0
CC1CC(c2nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c3c2CCC(C(=O)N2CCC4(COC4)C2)C3)=CCC1C(=O)O,,1.0
CC1CC(n2cnnc2)CCN1c1ccc(CN2C(C)CCC(c3ccccc3)S2(=O)=O)c(F)c1,,1.0
CC1CC1C(=O)NCC1CN(S(=O)(=O)c2ccc(F)c(Cl)c2)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1,,1.0
CC1CC1C(=O)NCC1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1,,1.0
CC1CC2(CCN(c3ccc(CN4C(C)CCC(c5ccccc5)S4(=O)=O)c(F)c3)CC2)OC1=O,,1.0
CC1CCC(C)(c2ccccc2)S(=O)(=O)N1Cc1ccc(N2CCC(n3cnnc3)CC2)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)C1Cc1ccc(N2CCC3(CC2)C(=O)N(C)C(=O)N3C)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1cc(F)c(C(C)(C)OCC(=O)O)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1cc(F)c(C(C)(C)OCC(N)=O)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1cc(F)c(C(C)(C)OCC(O)CO)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1cc(F)c(C(CO)C2CCN(C)C2=O)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1cc(F)c(C(CO)C2COC2)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1cc(F)c(C(CO)CC#N)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1cc(F)c(C(CO)CC(N)=O)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1cc(F)c(C(CO)CC2COC2)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1cc(F)c(C(CO)CCC#N)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1cc(F)c(C(CO)CCC(N)=O)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1cc(F)c(C(CO)CO)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1cc(F)c(C(CO)c2ccccc2)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1cc(F)c(C2COCCC2C(=O)O)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1cc(F)c(CC(=O)NC2CC(O)C2)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1cc(F)c(CC(=O)OC(C)(C)C)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1cc(F)c(CC(N)=O)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1cc(F)c(CCO)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1cc(F)c(N2CC3C(C2)C3n2cnnc2)c(F)c1,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1cc(F)c(N2CC3C(C2)C3n2cnnc2)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1cc(F)c(N2CC3CC2CC3n2cnnc2)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1cc(F)c(N2CCC(n3cnnc3)C(F)C2)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1cc(F)c(N2CCC(n3cnnc3)C(O)C2)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1cc(F)c(N2CCC(n3cnnc3)CC2)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1ccc(C23CCC(CC2)NC3=O)cc1,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1ccc(C2CCOCC2)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1ccc(C=C2CCOCC2)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1ccc(CC2=CCOCC2)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1ccc(N2C3CCC2CC(n2cnnc2)C3)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1ccc(N2CC3(CCO3)C2)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1ccc(N2CC3C(C2)C3n2cnnc2)c(F)c1,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1ccc(N2CC3C(C2)C3n2cnnc2)c(F)c1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1ccc(N2CC3CC(C2)C3n2cnnc2)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1ccc(N2CC3CC3C(n3cnnc3)C2)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1ccc(N2CC3CCC(C2)C3n2cnnc2)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1ccc(N2CCC(CO)(n3cnnc3)CC2)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1ccc(N2CCC(n3cnnc3)C(CO)C2)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1ccc(N2CCC(n3cnnc3)C(F)C2)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1ccc(N2CCC(n3cnnc3)CC2)c(F)c1,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1ccc(N2CCC(n3cnnc3)CC2)c(F)c1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1ccc(N2CCC(n3cnnc3CC#N)CC2)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1ccc(N2CCC(n3cnnc3CO)CC2)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1ccc(N2CCC3(CC2)C(=O)N(C)C(=O)N3C)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1ccc(N2CCC3(CC2)OCCCO3)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1ccc(N2CCC3(CC2)OCCO3)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1ccc(N2CCC3(CCCO3)CC2)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1ccc(N2CCC3(CCO3)CC2)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1ccc(N2CCCC(n3cnnc3)C2)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1ccc(N2CCN(c3ccc(C(=O)O)c(O)c3)CC2)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1ccc(N2CCN(c3ccc(C(=O)O)cc3)CC2)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1ccc(N2CCOCC2)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1ccc(OC2CCN(S(C)(=N)=O)CC2)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1ccc(OCC2CCOCC2)cc1F,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1ccc(OCC2CCS(=O)(=O)CC2)cc1,,1.0
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1ccc([N+]2([O-])CCC(n3cnnc3)CC2)cc1F,,1.0
CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,,1.0
CC1CCCC1C(=O)N1CCC(c2cn(C)c3ncc(NC(=O)c4cccc(C#N)c4)c(C(F)(F)F)c23)CC1,,1.0
CC1CCCCN1C(=O)c1nc(-c2nnc(CC(C)(C)C(=O)O)o2)sc1-c1ccc(S(=O)(=O)NC(C)C(F)(F)F)c(F)c1C(F)F,,1.0
CC1CCCCN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1C(F)F,,1.0
CC1CCCCN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(S(=O)(=O)NC(C)C(F)(F)F)c(Cl)c1Cl,,1.0
CC1CCCCN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(S(=O)(=O)NC(C)C(F)(F)F)c(F)c1C(F)F,,1.0
CC1CCCCN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1cnc(C(O)(C(F)(F)F)C(F)(F)F)cc1C(F)(F)F,,1.0
