smiles,reagent_id,gsk3b_activity,jnk3_activity,ds_1,ds_2
Cc1n[nH]c2c(C(=O)O)cccc12,16642864,0.0305239216171763,0.0056969125808485,-6.6,-7.0
O=C(O)c1c(Cl)oc2ccccc12,16643251,0.0010193496515905,0.0003665369952544,-6.7,-7.1
O=C(O)c1[nH]c2ccc(Br)cc2c1F,16646768,0.2293210017647652,0.0052954586642005,-7.2,-7.2
FC(c1cccc(Br)c1)C(F)(F)F,16647279,0.0004266025159381,0.0001595860410271,-6.7,-6.9
FCc1cccc(I)c1,16647467,0.079547797989835,0.00823563772278,-5.4,-5.4
CC(F)(F)C1CCCNC1,16647997,0.0008498032487169,1.5969928802074046e-06,-4.7,-5.2
O=C1CCC(F)(F)c2ccccc21,16648348,0.0002290715059776,0.0001421603004675,-7.4,-7.4
CS(=O)(=O)C1CCC(C(=O)O)CC1,16659090,0.0006171943922565,0.0014972106365635,-5.9,-6.3
Cc1nc2c(CO)cccc2o1,16662877,0.0005613835535488,1.2321216231597504e-05,-6.1,-6.1
CN1CCC2(CC1)CNC2,16662886,5.119583619375818e-05,1.1194428898403205e-06,-4.6,-4.9
C1CC(NC2CCOCC2)CCN1,16663131,0.0014993258512694,5.318103659761597e-05,-5.8,-5.9
Oc1ccc2nncn2c1,16704420,0.0028848941160788,4.743894899344575e-07,-5.2,-5.5
Fc1cc(Cl)cc(I)c1,16711490,0.0618143909876163,0.3157225580128625,-5.4,-5.4
N#Cc1cc(N)ncc1Cl,16711623,0.7606859982013703,0.260174901667051,-5.5,-5.3
CC(C)S(=O)(=O)C1CCNC1,16711803,8.11290878582227e-05,4.680831257899282e-05,-4.6,-4.8
O=S(=O)(C1CCCCC1)C1CCNCC1,16711812,0.0024239776608685,0.0006347873492353,-6.4,-6.3
CCS(=O)(=O)CC1CCNCC1,16711830,0.0001324137537876,0.0002694200145437,-4.9,-5.3
O=S(=O)(c1ccccc1)C1CNC1,16712234,0.0006666253037195,0.0006053266289807,-6.0,-6.4
Cn1cc(NN)cn1,16722735,0.010670735042995,0.0016012254525498,-4.0,-4.2
C1=Cc2ccccc2NCC1,16724141,0.0876825136714614,0.0297974510001949,-6.3,-6.7
SCc1cscn1,16726418,7.116159582150061e-05,6.241053018439246e-05,-3.3,-3.3
CC(C)C(CN)C(C)C,16728600,5.65255612124449e-06,6.65495759763009e-07,-4.6,-4.7
NCCN1CCc2ccccc2C1=O,16729310,0.0003001845891049,0.002015333447217,-6.6,-6.9
Nc1ccc(N)c2cnccc12,16729376,0.9959901809692384,0.5525892779231072,-6.2,-6.3
Cc1cc2c(S(N)(=O)=O)cccc2cn1,16729421,0.1589139361167326,0.0947753209416987,-7.4,-7.5
NS(=O)(=O)c1cnc(-c2ccccc2)nc1,16729600,0.0011742477479458,0.001466134128717,-7.1,-7.5
O=C1NC(=O)C2(CC(O)C2)N1,16729803,0.0018300998213775,0.0001880022673909,-5.1,-5.5
FC(F)(F)C1CNCCN1,16730273,0.2097962108142383,0.0032365181353957,-4.8,-4.9
NCC1(F)CCCCC1,16731238,0.0001596547958554,4.064654497762789e-06,-4.7,-4.8
O=C1c2ccccc2-c2n[nH]c(=O)cc21,16731790,0.9417263746261596,0.6109997831285,-8.3,-8.1
Ic1cncs1,16732104,0.053515139599996,9.604388452699402e-05,-3.3,-3.3
O=c1oc2ccccc2n1C1CCNCC1,16732337,0.0661558660846594,0.0002193565056245,-7.2,-7.8
Cn1cnc2ccnc(Cl)c21,16732396,0.1381269475845329,0.0087966832902424,-5.6,-5.5
Cc1ncccc1NN,16734838,0.1164399725133989,0.0019624102076126,-5.1,-4.9
O=C(O)c1ncnc2c1CCC2,16734870,0.0001030773679762,4.108848081912454e-06,-5.8,-6.4
O=C(O)c1ncnc2c1CCCC2,16734871,0.0003413710443889,5.441474503888131e-06,-6.2,-6.6
COCCC1COCCN1,16735117,6.895092281812009e-05,0.0001641170647331,-4.3,-4.3
OC1(C2CCCNC2)CC1,16735188,0.0017782126185508,0.0001735403922237,-4.7,-4.9
OC1(C2CCNCC2)CC1,16735208,0.0363013364472294,0.0075118227921763,-4.6,-5.0
Nc1ccnc2c(C(=O)O)cnn12,16735560,0.1210457690649416,0.005062712889345,-6.1,-6.0
OCc1csc2nccn12,16735705,0.0007439008010184,7.372114804492922e-05,-4.7,-4.7
Ic1cnc2ncnn2c1,16735880,0.0001256203798574,5.1794587221241617e-08,-5.0,-5.0
Cc1ncc(N)cc1C#N,16736163,0.0770086360063032,0.0034219712279901,-5.3,-5.2
N[C@@H]1CCC[C@H](O)C1,16737300,0.1226816918118856,0.1224227100995904,-4.0,-4.2
c1ccc2c(c1)ncn2C1CCNCC1,16737315,0.0981087049469351,0.0049191262220412,-7.1,-7.5
CC1(C)CNc2ccccc2C1=O,16737381,0.0001701260965949,0.0001363522182956,-6.7,-6.7
C[C@@H](N)c1cscn1,16737387,0.0270365644527373,0.0046340286812405,-4.0,-4.0
C[C@H](N)c1cscn1,16737388,0.0042137961407433,0.0061893825566205,-3.8,-3.9
O=S1(=O)CCCNc2ccccc21,16739255,0.0027612328113491,0.0014395567403596,-6.2,-6.6
c1cnc2c(c1)CNCCC2,16739720,0.0003249965845706,9.463695648124244e-06,-5.9,-6.2
ON=C1CCOc2c(F)cccc21,16740119,0.0028755632003387,0.0168105863946493,-6.7,-6.9
Cc1ccc(NN)cc1[N+](=O)[O-],17057170,0.0145648784768127,0.0088512388058006,-5.8,-6.3
NCc1cc(Cl)c2cccnc2c1O,17061731,0.1850790045373287,0.0085416731076766,-6.9,-6.6
C1NCC2CC1O2,17094551,0.0042561020502781,8.677894906424935e-10,-3.6,-3.5
Cn1cnc2cc(I)ccc21,17094810,0.4354673490859568,0.00231738701564,-5.9,-5.9
CC(C)c1cccc2c1CCNC2,17094860,0.0001537107029379,9.718591542230148e-05,-7.2,-7.4
Cn1ccc(NN)n1,17094896,0.0024628250552041,0.0001338479381753,-4.5,-4.7
Cc1cc(O)c2nc(C)ccc2c1,17095238,0.0007338641216477,5.9002743127578586e-05,-7.4,-7.2
Cc1c([C@@H](C)N)oc2ccccc12,17095288,0.0007060368629645,0.000260975771381,-7.0,-6.8
O=c1[nH]ccc2cc(Br)cc(F)c12,17095292,0.0204524029657477,0.2251913897693157,-7.7,-7.1
NCCc1ccc2c(c1)CCO2,17095295,0.0722886864095926,0.0004657182856547,-6.3,-6.4
Cc1c([C@H](C)N)oc2ccccc12,17095361,0.0002369283516347,0.0002149570114851,-6.9,-6.9
Cn1ncnc1-c1cccc(O)c1,17095416,0.0896641636875756,0.000395985918417,-6.6,-6.9
CC1CNCC(C)S1(=O)=O,17095561,1.3150995536972532e-05,3.468142376956278e-05,-4.3,-4.3
N#CCC(=O)c1ccc2ncccc2c1,17096981,0.040529634206905,0.0073491034243488,-7.1,-7.5
O=C1NS(=O)(=O)c2ccc(Cl)cc21,17097570,0.0012379676190903,0.0027870995432123,-7.0,-7.2
Cc1cccc(S(=O)(=O)F)c1,17098769,0.0003965827460888,0.0005287203569253,-6.0,-6.2
Nc1ccc2cnsc2c1,17099271,0.2036189998896134,0.1719163123449391,-5.4,-5.6
O=S(=O)(F)c1cc(F)cc(F)c1,17100030,0.0010921792065107,0.0883341816021129,-6.1,-6.4
Cc1c([N+](=O)[O-])ccc(Cl)c1[N+](=O)[O-],17109353,0.0003530454416751,0.0127512353392518,-6.2,-6.9
O=c1cc(Br)c2ccncc2[nH]1,17110741,0.6751181118190288,0.1560018370393663,-6.3,-6.5
CN[C@H]1CC[C@@H](O)CC1,17111419,0.0266771408382737,0.1588525565033023,-4.5,-4.9
CN(C)S(=O)(=O)C1CCNC1,17199650,6.757076326944155e-05,1.792423767499687e-05,-4.5,-4.6
C1CCC(C2COCCN2)C1,17360151,0.0008142767645815,3.497674076242361e-05,-5.6,-6.0
CC(N)CCC(F)(F)F,17360534,0.016119028992216,0.0048268688113537,-4.5,-4.5
Oc1cccc2scc(Br)c12,17360672,0.3929473102092743,0.1755575726740062,-6.1,-5.9
CC1(C)CNc2cccnc21,17361699,0.0031393544610502,9.460224009894338e-06,-5.7,-5.5
Cc1ccc(C=O)c2ncccc12,17362623,0.0052371372386915,0.0021312831690011,-7.0,-7.1
NC1C(=O)NCc2ccccc21,17362698,0.0012693605273868,0.0006708296713865,-6.1,-6.7
Cn1ccc(C#N)cc1=O,17362883,0.3307426948727816,0.0490919863820551,-5.2,-5.1
ClCc1ccc2cn[nH]c2c1,17362922,0.747467651963234,0.8722205579280853,-6.4,-6.2
N=S1(=O)CCCC1,17363701,9.45323807231998e-05,0.0008576085195724,-3.7,-4.2
Cc1ccc([N+](=O)[O-])c(Cl)c1C,17363950,2.543307696363491e-05,0.0002025235041585,-6.3,-6.5
CC(F)(F)c1cc(F)cc(Br)c1,17365190,0.0004617627789394,0.002972308684184,-6.6,-6.5
COc1cc2ccncc2cc1Br,17365752,0.4620461788028479,0.1924258229788392,-6.6,-6.8
CC(C)(S)CO,17366561,0.0817604050271711,0.3531635710038244,-3.0,-3.0
C1COC2(CCC3(CC2)CO3)O1,17367793,2.2106927668518704e-05,0.0003694343585591,-5.5,-5.8
OCCOCc1cccc(F)c1,17368274,0.002459895304684,0.0003744203877841,-5.6,-5.7
O=C1NS(=O)(=O)c2c(Cl)cccc21,17370048,0.0005415600826381,0.0047095258251445,-6.7,-7.3
CCS(=N)(=O)CC,17371242,8.951512356605404e-06,4.306362741223775e-06,-3.4,-3.7
CS(=O)(=O)c1cccc(CC#N)c1,17371807,0.005268233151628,0.0302040491420484,-6.2,-6.6
NCc1ccc2cccnc2c1O,17375227,0.02503821553546,0.0009074065408313,-6.7,-6.5
O=C1CCCc2c1[nH]c1cc(Br)ccc21,17375359,0.1032878897285627,0.0002980669465951,-8.3,-8.2
CC(C)(CO)CC(F)(F)F,17377961,0.0002596041452514,8.864067081528791e-05,-4.7,-4.5
NS(=O)(=O)c1ccc2cc(Cl)ccc2c1,17378130,0.0050794505835597,0.0093525433261675,-7.8,-8.0
CC(O)CC#Cc1cccnc1,17379154,0.0408745575423552,0.0007331976742558,-5.8,-6.1
NS(=O)(=O)c1cc2ccccc2o1,17379495,0.0003346857515681,0.0003868686757428,-6.6,-6.8
Clc1ncnc2[nH]c3cc(Br)ccc3c12,17380097,0.7533516645431518,0.1098575522657483,-8.0,-7.5
N#Cc1cccc(OS(N)(=O)=O)c1,17381172,0.2949023813009262,0.0718018235605995,-5.7,-6.2
Brc1cccc(-c2ncccn2)n1,17381399,0.0051853098664307,0.003587856132956,-6.5,-6.6
C=C(F)c1ccc(Br)cc1,17381668,0.0003174943061874,0.002024489737073,-6.0,-5.9
C=C(CCC)CCO,17383068,4.919929709270576e-05,3.938377793251263e-05,-4.4,-4.5
Brc1ccc(Oc2cccnc2)cc1,17383080,0.0003949811171942,5.533668159241056e-05,-6.2,-6.9
O=S1(=O)CCc2ccccc2N1,17385718,0.0007102463637326,0.0001583808322848,-6.3,-6.7
C#Cc1ccc(CCO)cc1,17385924,0.0221565960091538,0.0002812490092178,-6.0,-6.1
N#Cc1cccc(S(=O)(=O)F)c1,17386745,0.0511024430859834,0.014034693549911,-6.2,-6.2
CN(N)c1ncccn1,17387060,0.0002879455359153,2.0075753637556573e-05,-4.7,-4.7
Fc1ccc(Br)c(F)c1CBr,17387079,0.0019788140391028,0.0353775082908633,-5.8,-5.9
O=S(=O)(Cl)c1cnc2ccc(F)cc2c1,17393084,0.0070632007766334,0.0935314842732623,-7.2,-7.4
NS(=O)(=O)c1cnc2ccc(F)cc2c1,17393086,0.0071623621101633,0.0227793484199537,-7.4,-7.5
NS(=O)(=O)c1cnc2ccc(Cl)cc2c1,17393087,0.0078467648502797,0.0225191490352742,-7.5,-7.4
Fc1cccc(N2CCNCC2)c1F,17393442,0.0486837297743477,0.0096164645547844,-6.3,-6.7
CC1CCC(C)N(CCN)C1,17393727,1.8767740402940928e-05,1.1914686164678236e-05,-4.8,-5.3
NS(=O)(=O)c1ccc(C(=O)O)c(Br)c1,17393928,0.0027098523452227,0.0037434951720356,-6.6,-6.5
CC1CCNCCS1(=O)=O,17393933,8.595045530652712e-05,0.0003048487909008,-4.7,-4.9
CC1CCNCCS1=O,17393935,0.0003256116295486,0.0002870787412235,-4.4,-4.5
CC(F)(F)CCO,17394177,0.0023926415510566,0.0003845720066005,-3.8,-4.0
CC(=O)Cn1ccccc1=O,17394183,0.000783718583008,0.000734333082899,-5.0,-5.3
NS(=O)(=O)c1ccc2c(c1)Cc1ccccc1-2,17394328,0.008397090491303,0.0125640772096176,-8.7,-9.0
CC1CNCCS(=O)C1,17396414,1.0028633130648487e-05,2.592920532642057e-06,-4.4,-4.5
CC1CCS(=O)(=O)CCN1,17396416,4.271470804271746e-05,0.0005868244546925,-4.6,-5.4
O=C(O)[C@H]1C[C@@H]2CC[C@H](C1)N2,17399426,0.038253146764066,0.010764570095246,-5.2,-5.7
COc1cc(Br)c2cnccc2c1,17401218,0.4784254382946528,0.644987304508686,-6.5,-6.8
CNCc1ccc2c(c1)CCO2,17406708,0.0005540133881696,5.372745161932767e-05,-6.1,-6.1
CC(C)(O)CCS,17407028,0.0024346887168765,0.1035975121008959,-3.4,-3.5
CC1(CO)CCNC1=O,17407052,1.5910759105855447e-05,5.767302889519493e-05,-4.1,-4.3
CC(C)C(F)CO,17408271,8.15867005878046e-07,7.097806792701403e-07,-4.1,-4.1
N#Cc1cc(CN)ccn1,17408311,0.8611939042806626,0.0272972737259692,-4.9,-5.2
NC(c1ccc(F)c(Cl)c1)C(F)(F)F,17408315,0.000845207426272,0.000385579664793,-7.1,-6.7
Fc1ccc2cccnc2c1Br,17409876,0.0026045425969973,0.0082179682750393,-6.7,-6.8
CS(=O)(=O)C1CCCCNC1,17409881,9.724533946329772e-05,3.83281182554776e-05,-4.5,-4.9
CCOC(=O)Cc1ccc(C#N)cn1,17410041,0.0014197056048964,7.845196963431919e-05,-5.4,-5.6
CCS(=O)(=O)c1ccc(CN)cc1,17410072,0.0187808350119439,0.0004745345667936,-5.8,-6.1
CCOC(=O)c1cc(=O)c2c(O)cccc2o1,17410123,0.0117056495950967,0.0002210364800577,-7.3,-7.5
CN(C)CCCCCN,17412705,0.0002956253083141,0.000176707081049,-3.9,-4.2
COCCS(=O)(=O)C1CCNCC1,17412727,0.0001698823959115,0.0002498986591969,-4.4,-4.9
Cc1cccc2c1CNC2,17413318,0.0001031984211682,2.429862699435381e-05,-6.3,-6.2
Brc1ccc2c(c1)CNCCC2,17413325,0.0003491295908359,0.0001173228943642,-6.6,-6.7
FC1(F)C[C@@H]2CNCCN2C1,17413547,0.0039437689949409,0.0017169442101767,-5.5,-5.4
CS(=O)(=O)c1cccc(CCN)c1,17420108,0.0073576713078182,0.0023789939255834,-6.0,-6.3
Cc1c(N)cnc2[nH]ccc12,17420795,0.9451522707939148,0.1789844314010224,-5.9,-5.8
Cn1ccc2ccc(S(=O)(=O)Cl)cc21,17420995,0.0036565316764608,0.0085124921652095,-6.9,-6.5
O=[N+]([O-])c1cc2cn[nH]c2cc1Br,17421037,0.3715620609000325,0.7969241559505462,-6.4,-6.8
NCCc1nncs1,17421201,8.318355932774024e-05,1.319969407817112e-06,-3.8,-4.1
FC(F)(F)n1cc(Br)cn1,17421287,0.0002745299172846,8.254931872917482e-05,-5.2,-5.1
Cc1nccnc1-c1ccccc1,17428095,0.0017293267993799,0.0028640852547155,-6.5,-6.9
C1CC2CCNCC2C1,17428711,0.0003207142966618,4.167697208948545e-06,-5.3,-5.6
CC1CCNCCC1(F)F,17428800,0.0004491181267084,1.1945655466349654e-05,-5.5,-5.5
C#Cc1cccc(CC(=O)O)c1,17430022,0.0012376017676922,0.000436936716145,-5.9,-6.5
Cc1cc(CBr)n(C)n1,17430433,1.985505011104672e-05,3.4069344379980448e-06,-4.7,-4.6
O=[N+]([O-])c1ccccc1C(O)c1ccccn1,17430450,0.002607909766084,0.0010036457739658,-6.5,-7.5
CS(=O)(=O)N(C1CCC1)C1CCCNCC1,17430979,0.0052641002595583,0.0011772541907202,-6.1,-6.5
CN(C)c1nc2cc(N)ccc2[nH]1,17431286,0.0746554784558611,3.937230687480418e-05,-6.4,-6.5
Cc1cc(CN)ccc1S(N)(=O)=O,17432232,0.056557352055097,0.0031181580833339,-5.9,-6.1
O=C(O)CCCCCCCC1CC1,17434749,0.0106828477651419,0.0299805174463102,-5.4,-5.4
Cc1cccc2c(C(=O)O)nccc12,17434872,0.0471408352831446,0.0222694678872358,-7.1,-7.5
Nc1nccc(C(=O)O)c1[N+](=O)[O-],17439907,0.0170522577106844,0.0024903840388404,-5.5,-5.9
Nc1ccccc1CCc1ccccc1[N+](=O)[O-],17439933,0.0027876541382624,0.0006821484163832,-7.6,-8.7
CC(C)(CO)CS,17441064,0.0018128951735118,0.00272925761866,-3.3,-3.3
OC(C(F)F)C(F)F,17442765,0.0017400729263219,7.882014438240388e-07,-4.1,-4.2
Cc1ncccc1C(C)O,17443890,0.000251109471381,4.611532801412355e-05,-5.3,-5.3
CC(C)COC(C)CO,17444094,9.180472968821989e-06,3.5782633757531825e-06,-4.2,-4.7
CC(CCO)C(=O)[O-],17444891,4.258221672223871e-05,4.3213371274063855e-05,-4.1,-4.2
CCC[C@H](O)[C@H](O)CCC,17445023,7.809802834927212e-05,0.0004128316138461,-4.6,-4.7
CC(C)(C)[C@H](O)CO,17445065,0.0738847342705561,0.0132378222905117,-3.8,-4.1
CCC[C@@H](O)CC,17445102,0.0005772583802212,0.0292510061734148,-4.0,-4.0
OCCCCOCCO,17446412,0.0014539254519886,0.0003659863665935,-3.9,-3.9
CC1(C)CC1(CO)CO,17446692,0.0001883286508733,0.0001540735045812,-4.0,-4.4
CC(C)(CO)ON,17449367,0.0049371991119699,0.0824756949468792,-3.3,-3.6
CC(C)[C@H]1CC[C@@H](O)CC1,17449565,0.0003569299371065,0.0007023530026957,-5.5,-6.0
CCC[C@H](O)CC,17449674,0.000181651468241,0.003528563537873,-4.0,-4.0
OCC1CCCc2scnc21,17452204,6.465056143647556e-05,1.0581534221006973e-05,-5.4,-5.9
CC1(CO)CCCCO1,17453503,1.1734898840087514e-05,1.3130133212309637e-05,-4.4,-4.4
CCC(F)(F)CO,17454368,6.686210875209327e-07,1.4048807240587234e-06,-3.9,-3.9
OC1CSc2nccn2C1,17455210,5.932411320347167e-05,2.424194291698878e-05,-4.7,-4.8
OC(c1ccco1)C(O)c1ccco1,17455255,0.0003962433094557,3.1765033703525544e-05,-5.6,-5.7
CO[C@H]1CC[C@@H](O)CC1,17455426,0.0272506439921394,0.0825822592771146,-4.5,-4.7
O=C([O-])CCCCCO,17456412,0.0020117390399065,0.0014743529265174,-4.1,-4.4
CC(CCO)C(F)(F)F,17456586,0.0005955151479373,7.179001457854359e-06,-4.7,-4.6
C[C@@H](O)CS,17467496,0.0118793960728339,0.1130159657390322,-2.8,-2.9
C[C@H](O)CS,17467829,0.024270484433282,0.0228025800490286,-2.8,-2.9
N#Cc1ccc(C(O)CF)cc1,17473853,0.1614089710637927,0.000647904046275,-6.0,-6.0
CC1(C)CC(O)CO1,17475809,4.665225732292111e-05,0.0058951282043014,-4.0,-4.2
O=[N+]([O-])c1ccc(C=CO)cc1,17509210,0.032085822616446,0.2769211701641325,-6.3,-6.5
O[C@H]1C[C@@H](c2cccc(Cl)c2)C1,17511257,0.0020842522304519,0.0004927699158983,-6.6,-6.8
OC(CF)c1cccc(Cl)c1,17556060,0.0027461046996904,0.0001702084291166,-5.7,-5.8
CC(F)(F)CCCO,17556627,0.0005101538781318,7.619782122334734e-06,-4.2,-4.5
C[C@H](O)[C@@H](C)N,17559752,0.0042477137035689,0.0342690092424163,-3.3,-3.4
CCc1cscc1Br,17574478,0.0002811162258898,0.0002382239235944,-4.5,-4.4
c1ccc2c(c1)CCC1(CNC1)O2,17574946,0.0004420262169772,8.156953118537966e-05,-6.9,-7.3
C#Cc1ccccc1-c1ccccc1,17575082,0.0003214382931246,0.0007819327167453,-7.9,-8.0
c1cc2c(cn1)NCCC2,17575083,0.0199833699679758,3.568672497017006e-05,-5.4,-5.6
Cn1nc(CN)c2ccccc2c1=O,17575341,0.0004522304701374,6.153021525981772e-05,-6.9,-7.0
Nc1c[nH]nc1-c1ccccc1F,17575373,0.8492950975894928,0.5582933608442545,-6.4,-6.4
CNCc1nnc[nH]1,17575469,4.251038958559154e-07,2.604315672536631e-07,-3.9,-3.8
C[C@H](Oc1cnc2ccccc2c1)C(=O)O,17575483,0.0016463569982192,0.0158494062285171,-6.8,-7.3
OC(c1nc2ccccc2o1)C(F)(F)F,17575736,1.2425565266793506e-05,9.31330841909344e-06,-7.0,-6.9
CC1NCCC1C(F)(F)F,17576041,0.0064215127139913,0.0007523307587385,-4.8,-5.1
CC(N)c1cc[nH]n1,17576071,0.2069132667325902,0.0700537030216806,-4.2,-4.5
CN(C)Cc1ccc(O)c(Cl)c1,17576086,0.0142658257628494,1.2068545705143402e-05,-5.9,-5.9
CC(C)(N)C(F)F,17576221,0.0016028569210502,0.0071793524969573,-3.7,-3.5
Cc1cc(NCCN)n(C)n1,17576413,8.101670285569629e-05,6.864855246218903e-07,-4.8,-4.9
NCCn1cnc2ccccc2c1=O,17576438,7.257318504486546e-05,0.0001990907797107,-6.5,-6.6
CC(C)(C)S(=O)(=O)c1ccc(S(N)(=O)=O)cc1,17576563,0.0003876099283471,0.0002710953200147,-5.8,-5.7
CNS(=O)(=O)NC1CCNCC1,17576656,0.0021756671618863,0.0008747313469412,-4.7,-5.3
Cn1cc([C@@H]2C[C@H]2N)cn1,17576851,0.1433060145961676,0.0532503455328878,-5.2,-5.0
NCCS(=O)(=O)c1cccs1,17576862,0.0010885974333361,0.0003115033695262,-4.8,-4.9
Fc1cc(Br)cc2ccncc12,17576869,0.169644343263144,0.5297493785619736,-7.0,-6.9
Cc1ncncc1[C@H](C)O,17577002,0.0001872982688248,0.0004941101262638,-4.9,-5.1
C#Cc1cccc(-c2ccccc2)c1,17577236,0.0025964280635434,0.0068465833760456,-8.0,-8.2
CC(F)(F)c1cccc(C#N)c1,17577305,0.0094339248617416,0.0014554296617802,-6.7,-6.6
Oc1cnc2ccnn2c1,17583142,0.0061753947943492,2.932054026956526e-06,-5.0,-5.1
O[C@H]1C[C@H](O)C1,17586620,0.004447454624659,0.0724888786043503,-3.3,-3.6
C1NCC2COCC1O2,17587103,1.704857301190054e-05,6.778628908511126e-07,-3.7,-4.0
Nc1c(Cl)ccc2cnccc12,17587266,0.9510369658470154,0.7529271960258483,-6.6,-6.4
CC(C)(C)C1CCCNC1,17587453,1.1258529458185942e-05,1.753516885768678e-08,-4.8,-5.0
N=S(=O)(c1ccccc1)c1ccccc1,17588329,0.0007809707817322,1.765597280293424e-05,-6.7,-7.7
c1ccc(-c2ccc3c(c2)CNCC3)cc1,17589012,0.0133302060013193,0.01369318212719,-8.3,-9.1
CCC1CN(C)CCCN1,17589574,9.318978094137912e-06,2.211718777184688e-06,-4.7,-4.9
OCCCc1ccncn1,17591032,0.0033338801366861,3.34366711472655e-06,-4.8,-4.8
Cc1cccc([C@H]2C[C@H](N)C2)c1,17592210,0.0307800665672402,0.0007403067039106,-6.6,-6.5
N[C@H]1C[C@H](c2ccc(F)c(Cl)c2)C1,17592264,0.0487177698711093,0.0115029015740447,-6.7,-6.8
N[C@@H]1C[C@H]1c1cccc2ccccc12,17592617,0.0754339708015322,0.0974212713772431,-7.7,-7.9
O=C1CC2(CCNC2)C(=O)N1,17594019,0.1467677367447829,0.0003840323827536,-5.3,-5.3
Cn1cnc2ccc(N)cc21,17594092,0.0689563393767457,0.0001941101093816,-5.7,-5.7
CN1CCNC(=O)C12CCNCC2,17594094,0.0004686806846868,5.889191681143062e-05,-5.2,-4.8
CN1CCNCC1(C)C,17594108,3.362099841760475e-05,1.5523125159204507e-05,-3.9,-3.9
C1C[C@@H]2C[C@H]1[C@@H]1CNC[C@@H]12,17594183,0.0024983303250585,8.2175264868342e-05,-4.6,-4.7
CO[C@@H]1C[C@@H]2CC[C@H](C1)N2,17594201,0.016976708809193,0.0746203699072783,-4.4,-4.1
NCc1ccc2[nH]cnc2c1,17594204,0.6792392347132363,0.0071669501518809,-5.7,-5.7
O=C1NS(=O)(=O)c2cccc(F)c21,17594247,0.0069803696431335,0.0100982220249986,-6.8,-7.3
NCc1nc2ccccn2n1,17594419,0.0322793638955548,0.000214642006256,-5.5,-5.5
Cc1n[nH]c(CCl)n1,17602288,0.0089978051108303,0.0040466595014322,-4.4,-4.1
CC(=O)Nc1ccc2c(c1)CNCC2,17608057,0.0001023707024723,3.291325809028543e-05,-6.9,-7.3
NC(CF)c1cccc(Cl)c1,17608589,0.0215301491494756,0.003503265420228,-5.5,-5.7
NCc1cc2cc(Br)ccc2cn1,17610621,0.173311956267571,0.2379964941705111,-6.9,-6.9
OCc1cc2cc(Br)ccc2cn1,17610622,0.0079657604037834,0.0249300740659236,-7.0,-7.1
N[C@H]1C[C@H](c2cccc(F)c2)C1,17615533,0.0298332753911381,0.0024740048205501,-6.4,-6.8
CC1CC1C(=O)N1CCNCC1,17615540,0.0028870728895327,0.0019512505805949,-5.9,-5.9
N[C@@H]1C[C@H]1c1cccc(F)c1F,17615576,0.0283860320138046,0.0307579322418519,-6.6,-6.2
N[C@@H]1C[C@H]1c1ccc2c(c1)OCCO2,17615578,0.0237973297466282,0.0013659190914711,-6.9,-6.9
N[C@H]1C[C@H](c2cccc(Cl)c2)C1,17615597,0.0215636356238974,0.0041640754233508,-6.4,-6.9
Cc1nc2ccccc2c(=O)n1CC(=O)O,17615646,0.0013740786842972,0.0009816308906516,-6.9,-7.6
NCc1ccc2occc2c1,17616446,0.5035411208868027,0.0022623956764813,-6.0,-6.1
O=C1Cc2ccccc2C2(CCNCC2)N1,17616454,0.2755228268045195,0.000868601846771,-7.9,-7.3
BrCc1cscn1,17616528,0.0001177770547334,4.462886046786895e-05,-3.6,-3.7
Nc1cccc(C2CC2)c1,17616529,0.0096307042584811,0.0002558174379786,-6.0,-5.9
NCCCNS(=O)(=O)c1ccccc1Cl,17632984,0.0042997650045663,0.0008667013664714,-6.1,-6.2
CC(N)C1CCOC1,17633228,0.0407698889321181,0.0068086019505329,-3.9,-4.1
N#Cc1cccc([C@H]2C[C@H](N)C2)c1,17633587,0.4789908058941364,0.0207053178526194,-6.7,-6.6
O=C1CC(c2ccccc2)NN1,17633856,0.0016673853019462,3.783137338086904e-05,-6.5,-6.9
NOCc1ccccn1,17635792,0.0034369416205379,4.039149659358643e-05,-4.5,-4.8
NCCCCn1c(=O)oc2ccccc21,17636987,0.0331362692459606,0.0007142322091607,-6.2,-7.2
O=c1oc2ccccc2n1C1CNC1,17637009,0.0981430352655934,0.0008564344489727,-6.8,-6.8
c1cnn(C2CCCNC2)n1,17637031,0.0071428125238257,0.0031008828332349,-4.7,-4.9
CCC(N)c1cccc2ccccc12,17637248,0.0214657497825101,0.0061904815907837,-7.3,-7.5
COC1CCNC(C)C1,17637590,0.0001426232799892,2.5201114864960745e-05,-4.3,-4.6
NCC(N)c1ccc(Cl)cc1,17637760,0.0681000407804276,0.0036660431690756,-6.0,-5.6
O=S(=O)(C1CCNCC1)N1CCCC1,17638006,0.0001239577691072,0.0001030353414087,-5.8,-5.5
CS(=O)(=O)C1CCCNCC1,17638155,0.0034946780238442,0.000674781471892,-5.1,-5.6
Cc1c(N)nc2ccccn12,17638453,0.0069262180271711,1.1067434556634604e-05,-5.8,-6.0
N#Cc1cnccc1S,17639336,0.1143163824911425,0.0024714970494279,-4.6,-4.4
Clc1cc(Br)cc2ccncc12,17641723,0.1364246286025931,0.4935594860464334,-6.8,-6.9
O=C(O)c1cncc2c(F)cccc12,17645177,0.0656191009536133,0.0971357023459859,-7.2,-7.4
